headline,source,publish_date,year,url,source_split
Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,NBC,2020-03-10,2020,https://www.nbcnews.com/news/latino/stateside-puerto-ricans-demand-answers-unused-hurricane-aid-puerto-rico-n1154236,starter
A Trump employee told the FBI that the former president ordered staff to move boxes of documents at Mar-a-Lago,NBC,2022-10-13,2022,https://www.nbcnews.com/politics/donald-trump/trump-employee-told-fbi-former-president-ordered-staff-move-boxes-docu-rcna52019,starter
Trump supporter who called Capitol cops 'weasels' on Jan. 6 sentenced to prison,NBC,2022-08-12,2022,https://www.nbcnews.com/politics/justice-department/trump-supporter-called-capitol-cops-weasels-jan-6-sentenced-prison-rcna42865,starter
Pence: Idea of overturning election results is 'un-American',NBC,2021-06-25,2021,https://www.nbcnews.com/politics/politics-news/pence-idea-overturning-election-results-un-american-n1272334,starter
Jan. 6 panel adds last-minute hearing Tuesday afternoon,NBC,2022-06-27,2022,https://www.nbcnews.com/politics/congress/jan-6-panel-adds-last-minute-hearing-tuesday-afternoon-rcna35509,starter
15 best skincare products for acne-prone skin in 2026,NBC,2019-07-25,2019,https://www.nbcnews.com/select/shopping/what-are-best-skin-care-products-acne-prone-skin-look-ncna1032911,starter
Netanyahu government makes West Bank settlement expansion priority,NBC,2022-12-28,2022,https://www.nbcnews.com/news/world/netanyahu-government-settlements-expansion-west-bank-ben-gvir-rcna63302,starter
"Black men shift slightly toward Trump in record numbers, polls show",NBC,2020-11-04,2020,https://www.nbcnews.com/news/nbcblk/black-men-drifted-democrats-toward-trump-record-numbers-polls-show-n1246447,starter
"Bullet found near bodies of 2 Indiana teens in Delphi killings linked to suspect’s gun, officials say",NBC,2022-11-29,2022,https://www.nbcnews.com/news/us-news/bullet-found-bodies-2-indiana-teens-delphi-killings-linked-suspects-gu-rcna59235,starter
Far-right election denier Mastriano wins GOP race for governor in Pennsylvania,NBC,2022-05-18,2022,https://www.nbcnews.com/politics/2022-election/far-right-election-denier-mastriano-wins-gop-race-governor-pennsylvani-rcna29136,starter
"The 16 Best Hair Dryers of 2026, Tested and Reviewed | NBC Select",NBC,2020-10-16,2020,https://www.nbcnews.com/select/shopping/best-hair-dryers-blow-dryers-ncna1243766,starter
Microplastics found in fresh snow on Antarctica,NBC,2022-06-09,2022,https://www.nbcnews.com/science/environment/microplastics-found-fresh-snow-antarctica-rcna32862,starter
"Arrested after a fatal stabbing, a Utah man told police he brought a gun to Capitol riot",NBC,2022-02-19,2022,https://www.nbcnews.com/politics/politics-news/arrested-fatal-stabbing-utah-man-told-police-brought-gun-capitol-riot-rcna16351,starter
"'Batwoman' casts Black, bisexual actress Javicia Leslie to play superhero",NBC,2020-07-09,2020,https://www.nbcnews.com/feature/nbc-out/batwoman-casts-black-bisexual-actress-javicia-leslie-play-superhero-n1233318,starter
Pence heckled at conservative event with shouts of 'traitor',NBC,2021-06-18,2021,https://www.nbcnews.com/politics/politics-news/pence-heckled-conservative-event-shouts-traitor-n1271332,starter
Ex-cop who stormed the Capitol on Jan. 6 sentenced to record-tying 7 years in prison,NBC,2022-08-11,2022,https://www.nbcnews.com/politics/justice-department/virginia-cop-thomas-robertson-jan-6-sentenced-7-years-prison-rcna42559,starter
Kanye West implies he plans to vote for Donald Trump in 2020,NBC,2020-04-16,2020,https://www.nbcnews.com/news/us-news/kanye-west-implies-he-plans-vote-donald-trump-2020-n1185346,starter
Palestinian civilians trapped in Gaza amid intensifying Israeli bombing,NBC,2021-05-14,2021,https://www.nbcnews.com/news/world/palestinian-civilians-trapped-gaza-amid-intensifying-israeli-bombing-n1267335,starter
Hard-liner Raisi's 'engineered' Iran election win entrenches conservative rule,NBC,2021-06-21,2021,https://www.nbcnews.com/news/world/hard-liner-raisi-s-engineered-iran-election-win-entrenches-conservative-n1271616,starter
FBI failures before the Capitol siege avoided the Jan. 6 committee's scorn. Not for long.,NBC,2022-07-31,2022,https://www.nbcnews.com/politics/justice-department/fbi-failures-capitol-siege-avoided-jan-6-committees-scorn-not-long-rcna38615,starter
The U.S. could see a new 'extreme heat belt' by 2053,NBC,2022-08-15,2022,https://www.nbcnews.com/science/environment/us-see-new-extreme-heat-belt-2053-rcna42486,starter
"Wisconsin voters face long waits, lines amid coronavirus outbreak",NBC,2020-04-07,2020,https://www.nbcnews.com/politics/2020-election/wisconsin-set-vote-national-guard-called-out-many-polling-places-n1178206,starter
"Dog car safety products: Best carriers, crates and harnesses",NBC,2021-08-02,2021,https://www.nbcnews.com/select/shopping/safe-car-travel-dogs-ncna1275708,starter
Asian woman punched 125 times in New York attack; suspect charged with attempted murder as hate crime,NBC,2022-03-14,2022,https://www.nbcnews.com/news/asian-america/asian-woman-punched-125-new-york-attack-suspect-charged-attempted-murd-rcna19984,starter
14 Best Reusable Water Bottles of 2026 | NBC Select,NBC,2021-05-19,2021,https://www.nbcnews.com/select/shopping/best-reusable-water-bottles-ncna1267802,starter
"Echoing DeSantis, Florida's new surgeon general argues against Covid vaccines, mandates",NBC,2021-10-21,2021,https://www.nbcnews.com/politics/politics-news/echoing-desantis-florida-s-new-surgeon-general-argues-against-covid-n1282082,starter
Italy drought reveals WWII bomb in waters of River Po,NBC,2022-08-08,2022,https://www.nbcnews.com/news/world/italy-drought-ww2-bomb-water-river-po-rcna41965,starter
Death of Russian oil exec highlights suspicious ends met by those who crossed the Kremlin,NBC,2022-09-02,2022,https://www.nbcnews.com/news/world/russia-vladimir-putin-kremlin-lukoil-maganov-death-navalny-skripal-rcna46030,starter
Illinois governor's race shapes up as test of post-Roe abortion politics,NBC,2022-06-28,2022,https://www.nbcnews.com/politics/2022-election/illinois-new-york-primaries-test-post-roe-abortion-politics-rcna35570,starter
"Best Rosacea Products for Redness Relief, According to Dermatologists",NBC,2022-10-17,2022,https://www.nbcnews.com/select/shopping/best-skin-care-products-rosacea-ncna1299897,starter
Florida Senate passes GOP bill that would create police force for election crimes,NBC,2022-03-05,2022,https://www.nbcnews.com/politics/elections/florida-senate-passes-gop-bill-would-create-police-force-election-n1290951,starter
21 best personalized Father's Day gifts for dad in 2022,NBC,2021-06-08,2021,https://www.nbcnews.com/select/shopping/personalized-fathers-day-gifts-ncna1269952,starter
11 best weighted blankets and weighted comforters of the year,NBC,2020-04-29,2020,https://www.nbcnews.com/select/shopping/best-weighted-comforters-weighted-blankets-ncna1193596,starter
Working remote? These last-minute tech accessories might help,NBC,2020-03-17,2020,https://www.nbcnews.com/select/shopping/best-remote-work-home-tech-screens-ncna1161791,starter
The Best Solar Pool Covers of 2026,NBC,2021-09-24,2021,https://www.nbcnews.com/select/shopping/solar-pool-covers-top-rated-ncna1280026,starter
Portable chargers and power banks worth considering in 2022,NBC,2022-03-10,2022,https://www.nbcnews.com/select/shopping/best-portable-chargers-ncna1291495#anchor-Howmuchcanyouchargewithaportablecharger,starter
Netanyahu signs coalition deal with Israeli far-right,NBC,2022-11-25,2022,https://www.nbcnews.com/news/world/israel-netanyahu-likud-far-right-colaition-ben-gvir-jewish-power-rcna58724,starter
"Trump Mar-a-Lago search warrant, property receipt show agents found trove of classified docs",NBC,2022-08-12,2022,https://www.nbcnews.com/politics/donald-trump/trump-mar-lago-search-warrant-property-receipt-show-agents-found-trove-rcna42793,starter
Oath Keepers Jan. 6 seditious conspiracy trial: jury begins deliberating verdict,NBC,2022-11-21,2022,https://www.nbcnews.com/politics/justice-department/oath-keepers-jan-6-seditious-conspiracy-trial-jury-begins-deliberating-rcna58070,starter
D.C. police officer’s suicide after Jan. 6 riot declared line-of-duty death,NBC,2022-03-10,2022,https://www.nbcnews.com/politics/politics-news/dc-police-officer-died-suicide-jan-6-riot-declared-line-duty-death-rcna19433,starter
FBI releases declassified document into Saudi 9/11 links after Biden order,NBC,2021-09-12,2021,https://www.nbcnews.com/news/us-news/fbi-releases-declassified-document-saudi-9-11-links-after-biden-n1278997,starter
"How to Get Rid of Fleas, According to Veterinarians | NBC Select",NBC,2021-04-01,2021,https://www.nbcnews.com/select/shopping/how-get-rid-fleas-ncna1262654,starter
Amazon launches new Kindle Paperwhite e-readers: What you should know,NBC,2021-09-22,2021,https://www.nbcnews.com/select/shopping/kindle-paperwhite-update-signature-kids-ncna1279865,starter
How billions in pandemic aid was swindled by con artists and crime syndicates,NBC,2021-02-13,2021,https://www.nbcnews.com/news/us-news/how-billions-pandemic-aid-was-swindled-con-artists-crime-syndicates-n1257766,starter
12 Best Eco-Friendly Laundry Detergents | NBC Select,NBC,2022-09-13,2022,https://www.nbcnews.com/select/shopping/best-eco-friendly-laundry-detergents-ncna1298853,starter
How to store fruits and vegetables: Produce storage ideas,NBC,2022-08-17,2022,https://www.nbcnews.com/select/shopping/best-fruit-vegetable-storage-ncna1298005,starter
157+ best Cyber Monday deals still live: Shop before they're gone,NBC,2022-11-28,2022,https://www.nbcnews.com/select/shopping/best-cyber-monday-deals-2022-ncna1301406,starter
"Months after Ahmaud Arbery's death, Georgia governor plans to sign hate crimes bill",NBC,2020-06-24,2020,https://www.nbcnews.com/news/us-news/months-after-ahmaud-arbery-death-georgia-governor-plans-sign-hate-n1232049,starter
UK heatwave risks hottest day ever as wildfires rage across Europe,NBC,2022-07-18,2022,https://www.nbcnews.com/news/world/britain-emergency-heatwave-hot-wildfires-europe-france-spain-portugal-rcna38647,starter
"Guy Reffitt, first Jan. 6 rioter to go to trial, found guilty on all counts",NBC,2022-03-08,2022,https://www.nbcnews.com/politics/justice-department/guy-reffitt-first-jan-6-rioter-go-trial-found-guilty-counts-rcna19041,starter
The 44 best gifts for teen girls in 2023,NBC,2022-10-20,2022,https://www.nbcnews.com/select/shopping/best-teen-girl-gift-ideas-ncna1300001,starter
"Apple AirTag: Price, features, specs and what you need to know",NBC,2021-04-23,2021,https://www.nbcnews.com/select/shopping/apple-airtag-price-features-ncna1264938,starter
Netanyahu seals dramatic comeback as he is sworn in as Israel prime minister,NBC,2022-12-29,2022,https://www.nbcnews.com/news/world/benjamin-netanyahu-israel-prime-minister-sworn-in-right-wing-rcna63616,starter
Israel and Hamas trade attacks after Biden expresses support for cease-fire,NBC,2021-05-18,2021,https://www.nbcnews.com/news/world/israel-hits-gaza-new-airstrikes-despite-biden-joining-ceasefire-calls-n1267725,starter
25+ best Cyber Monday 2022 kitchen and home deals to shop now,NBC,2022-11-28,2022,https://www.nbcnews.com/select/shopping/black-friday-2022-home-kitchen-deals-ncna1301100,starter
Trump's second impeachment trial is underway and the verdict is already in,NBC,2021-02-10,2021,https://www.nbcnews.com/politics/meet-the-press/trump-s-second-impeachment-trial-underway-verdict-already-n1257254,starter
The Amazon Echo Show 15 available for preorder: What to know,NBC,2021-11-18,2021,https://www.nbcnews.com/select/shopping/amazon-echo-show-15-preorder-ncna1284126,starter
Trump pushes false claims about mail-in vote fraud. Here are the facts.,NBC,2020-04-10,2020,https://www.nbcnews.com/politics/donald-trump/trump-pushes-false-claims-about-mail-vote-fraud-here-are-n1180566,starter
Puerto Rico hit by a 5.0 quake amid ongoing seismic activity,NBC,2020-01-25,2020,https://www.nbcnews.com/news/latino/puerto-rico-hit-5-0-quake-amid-ongoing-seismic-activity-n1123146,starter
Best smart home devices for 2020,NBC,2019-12-20,2019,https://www.nbcnews.com/select/shopping/best-smart-home-ready-devices-thermostats-lights-smart-plugs-ncna1102186,starter
DOJ seeks longer sentence for Capitol rioter they labeled as a domestic terrorist,NBC,2022-07-16,2022,https://www.nbcnews.com/politics/justice-department/doj-seeks-longer-sentence-capitol-rioter-labeled-domestic-terrorist-rcna38557,starter
"15 best grilling accessories, according to food experts",NBC,2020-08-14,2020,https://www.nbcnews.com/select/shopping/best-grill-grilling-accessories-ncna1236602,starter
"'Sad, worried, inconsolable': Earthquakes trigger anxiety in Puerto Rico, post-Hurricane Maria",NBC,2020-01-08,2020,https://www.nbcnews.com/news/latino/sad-worried-inconsolable-earthquake-triggers-anxiety-puerto-rico-post-hurricane-n1112441,starter
"9/11 group blasts Trump for hosting Saudi-backed golf league tournament, seeks meeting",NBC,2022-07-18,2022,https://www.nbcnews.com/politics/politics-news/911-group-blasts-trump-hosting-saudi-backed-golf-league-tournament-see-rcna38691,starter
Trump's Mideast peace plan comes under surprise attack from Israeli settlers,NBC,2020-06-04,2020,https://www.nbcnews.com/news/world/trump-s-mideast-peace-plan-comes-under-surprise-attack-israeli-n1224686,starter
Roomba robot vacuums: Everything you need to know,NBC,2020-10-08,2020,https://www.nbcnews.com/select/shopping/best-roomba-robot-vacuum-ncna1242643,starter
11 eco-friendly mattresses to shop in 2022,NBC,2020-05-08,2020,https://www.nbcnews.com/select/shopping/best-eco-friendly-mattress-ncna1193591,starter
Israel sets goal of doubling number of Jewish settlers on Golan Heights,NBC,2021-12-27,2021,https://www.nbcnews.com/news/world/israel-sets-goal-doubling-number-jewish-settlers-golan-heights-rcna10029,starter
'I was slipping in people's blood': Police officer describes battling rioters after Capitol became a 'war scene',NBC,2022-06-10,2022,https://www.nbcnews.com/politics/donald-trump/-was-slipping-peoples-blood-police-officer-describes-battling-rioters-rcna32903,starter
Bose launches QuietComfort II earbuds with better fit and noise cancellation,NBC,2022-09-07,2022,https://www.nbcnews.com/select/shopping/bose-quietcomfort-ii-headphones-launch-ncna1298716,starter
Israel's Netanyahu misses deadline to form a new government,NBC,2021-05-05,2021,https://www.nbcnews.com/news/world/israel-s-netanyahu-misses-deadline-form-new-government-n1266353,starter
"Victims in Atlanta-area spa shootings include recently married mother, Army veteran",NBC,2021-03-18,2021,https://www.nbcnews.com/news/us-news/victims-atlanta-area-spa-shootings-include-recently-married-mother-army-n1261430,starter
BTS star Jin begins military service in South Korea,NBC,2022-12-13,2022,https://www.nbcnews.com/news/world/bts-star-jin-begins-military-service-south-korea-rcna61406,starter
How to find the best soft mattress for great sleep in 2022,NBC,2022-01-13,2022,https://www.nbcnews.com/select/shopping/how-find-best-soft-mattress-ncna1287409,starter
"Drag Queen Story Hour disrupted by men shouting slurs, authorities say",NBC,2022-06-13,2022,https://www.nbcnews.com/news/us-news/drag-queen-story-hour-disrupted-men-shouting-slurs-authorities-say-rcna33184,starter
The 25 best Mother's Day kitchen gifts of 2023,NBC,2022-04-26,2022,https://www.nbcnews.com/select/shopping/kitchen-cooking-gifts-mom-ncna1294776,starter
It's hard to flee from your domestic abuser during a coronavirus lockdown,NBC,2020-05-17,2020,https://www.nbcnews.com/health/health-care/it-s-hard-flee-your-domestic-abuser-during-coronavirus-lockdown-n1205641,starter
Saudi dissidents 'betrayed' by Biden trip as he defends his planned visit,NBC,2022-07-15,2022,https://www.nbcnews.com/news/world/saudi-dissidents-betrayed-biden-trip-defends-planned-visit-rcna37717,starter
Dozens of Palestinians wounded in confrontations with police at sacred site in Israel,NBC,2021-05-08,2021,https://www.nbcnews.com/news/world/dozens-palestinians-wounded-confrontations-police-sacred-site-israel-n1266739,starter
January 6 hearing: Capitol riot inquiry invokes emotional police testimony,NBC,2021-07-27,2021,https://www.nbcnews.com/politics/donald-trump/live-blog/capitol-riot-january-6-committee-hearing-n1275078,starter
Israeli elections: Trump no longer the centerpiece of Netanyahu's bid for power,NBC,2021-03-22,2021,https://www.nbcnews.com/news/world/israeli-elections-trump-no-longer-centerpiece-netanyahu-s-bid-power-n1261605,starter
"Best (comfortable) eco-friendly shoes, according to experts",NBC,2020-04-23,2020,https://www.nbcnews.com/select/shopping/best-eco-friendly-shoes-sustainable-ncna1190646,starter
Jan. 6 hearings live updates: Watch live as the committee's focus turns to Trumpâs pressure on Pence,NBC,2022-06-16,2022,https://www.nbcnews.com/politics/congress/live-blog/january-6-hearings-day-three-live-updates-rcna32981/rcrd2840?canonicalCard=true,starter
How 'sex addiction' has historically been used to absolve white men,NBC,2021-03-20,2021,https://www.nbcnews.com/news/asian-america/how-sex-addiction-has-historically-been-used-absolve-white-men-n1261623,starter
"Israel-Hamas truce greeted with relief, skepticism — and celebration in Gaza",NBC,2021-05-21,2021,https://www.nbcnews.com/news/world/israel-hamas-truce-greeted-relief-skepticism-celebration-gaza-n1268109,starter
"Indiana man, 50, arrested on murder charges in 2017 killings of 2 teenage girls",NBC,2022-10-31,2022,https://www.nbcnews.com/news/us-news/indiana-police-make-announcement-unsolved-2017-delphi-murders-2-teenag-rcna54767,starter
"Israel steps up Gaza bombardment, Palestinians flee as fears of invasion grow",NBC,2021-05-14,2021,https://www.nbcnews.com/news/world/israeli-steps-gaza-bombardment-palestinians-flee-fears-ground-invasion-grow-n1267334,starter
How Catherine Cortez Masto clinched the Nevada seat — and the Senate,NBC,2022-11-13,2022,https://www.nbcnews.com/politics/2022-election/catherine-cortez-masto-clinched-nevada-seat-senate-rcna56964,starter
"Israeli strikes in Gaza may be war crimes, U.N. rights chief says",NBC,2021-05-27,2021,https://www.nbcnews.com/news/world/israeli-strikes-gaza-may-be-war-crimes-u-n-rights-n1268720,starter
"Israel, Arab states sign Trump-brokered deals in White House ceremony",NBC,2020-09-15,2020,https://www.nbcnews.com/news/world/israel-arab-states-set-sign-trump-brokered-deals-white-house-n1240105,starter
11 best cooling mattresses and more for hot sleepers,NBC,2020-06-25,2020,https://www.nbcnews.com/select/shopping/best-cooling-mattresses-sheets-pillows-ncna1231895,starter
"Stun guns, 'stinger whips' and a crossbow: What police found on the Capitol protesters",NBC,2021-01-13,2021,https://www.nbcnews.com/news/us-news/stun-guns-stinger-whips-crossbow-what-police-found-capitol-protesters-n1254127,starter
'President Trump is wrong': Pence rejects claim he could have 'overturned the election',NBC,2022-02-04,2022,https://www.nbcnews.com/politics/donald-trump/president-trump-wrong-mike-pence-rejects-claim-overturned-election-rcna14952,starter
17 Best Hyaluronic Acid Serums and Creams for Hydrated Skin 2026,NBC,2022-03-01,2022,https://www.nbcnews.com/select/shopping/best-hyaluronic-acid-serums-creams-ncna1290282,starter
Anti-LGBTQ movement resurfaces old tropes and language,NBC,2022-04-12,2022,https://www.nbcnews.com/nbc-out/out-politics-and-policy/groomer-pedophile-old-tropes-find-new-life-anti-lgbtq-movement-rcna23931,starter
How to choose pots for indoor plants this year,NBC,2021-08-06,2021,https://www.nbcnews.com/select/shopping/best-pots-indoor-plants-ncna1276079,starter
New probe confirms Trump officials blocked Puerto Rico from receiving hurricane aid,NBC,2021-04-22,2021,https://www.nbcnews.com/news/latino/new-probe-confirms-trump-officials-blocked-puerto-rico-receiving-hurri-rcna749,starter
"No sign of Israel, Gaza violence abating amid calls for end to bloodshed",NBC,2021-05-17,2021,https://www.nbcnews.com/news/world/no-sign-israel-gaza-violence-abating-amid-calls-end-bloodshed-n1267548,starter
41 Best Gifts Under $25 This Holiday Season | NBC Select,NBC,2022-10-19,2022,https://www.nbcnews.com/select/shopping/best-gifts-under-25-ncna1299948,starter
Former President Trump launches 2024 presidential campaign,NBC,2022-11-15,2022,https://www.nbcnews.com/politics/donald-trump/trump-announce-president-2024-rcna36987,starter
"Netanyahu may be on course for a dramatic comeback, Israeli exit polls suggest",NBC,2022-11-01,2022,https://www.nbcnews.com/news/world/netanyahu-comeback-israel-election-far-right-jewish-power-rcna54788,starter
BTS K-Pop stars to do military service in South Korea,NBC,2022-10-17,2022,https://www.nbcnews.com/news/world/bts-k-pop-stars-military-service-south-korea-rcna52497,starter
Jewish settlers storm town and pepper spray Israeli soldiers in West Bank,NBC,2022-10-20,2022,https://www.nbcnews.com/news/world/israel-palestinians-jewish-settlers-storrm-town-pepper-spray-soldiers-rcna53240,starter
"Gaza truce takes hold after Israel, Hamas reach cease-fire to halt conflict",NBC,2021-05-20,2021,https://www.nbcnews.com/news/world/israel-hamas-reach-cease-fire-halt-gaza-conflict-n1268004,starter
'Their inaction cost lives': U.S. Capitol Police union rebukes leadership,NBC,2021-01-27,2021,https://www.nbcnews.com/news/us-news/their-inaction-cost-lives-u-s-capitol-police-union-rebukes-n1255882,starter
24 sustainable and eco-friendly gift ideas for any occasion,NBC,2021-11-22,2021,https://www.nbcnews.com/select/shopping/sustainable-eco-friendly-gift-ideas-ncna1284134,starter
How to stay focused when you're working from home,NBC,2020-03-20,2020,https://www.nbcnews.com/select/shopping/best-tech-devices-focus-ncna1164246,starter
Pelosi said in new Jan. 6 video she wanted to 'punch' Trump out,NBC,2022-10-14,2022,https://www.nbcnews.com/politics/congress/pelosi-said-new-jan-6-video-wanted-punch-trump-rcna52247,starter
"House passes $1.7 trillion spending bill that rewrites U.S. election law, sending it to Biden to sign",NBC,2022-12-23,2022,https://www.nbcnews.com/politics/congress/house-passes-17-trillion-spending-bill-rewrites-us-election-law-sendin-rcna62608,starter
Full list of Trump's last-minute pardons and commuted sentences,NBC,2021-01-20,2021,https://www.nbcnews.com/politics/donald-trump/full-list-trump-s-last-minute-pardons-commuted-sentences-n1254806,starter
Quake-stunned Puerto Rico hit by another 5.9-magnitude shock,NBC,2020-01-11,2020,https://www.nbcnews.com/news/latino/quake-stunned-puerto-rico-hit-another-6-0-magnitude-temblor-n1114021,starter
"Extreme heat in cities a growing problem as climate warms, study finds",NBC,2021-10-20,2021,https://www.nbcnews.com/science/environment/extreme-heat-cities-growing-problem-climate-warms-study-finds-rcna3379,starter
"Israel, United Arab Emirates agree to full normalization of relations",NBC,2020-08-13,2020,https://www.nbcnews.com/news/world/israel-united-arab-emirates-agree-full-normalization-relations-n1236606,starter
Israel annexing the West Bank isn't the disaster for peace everyone says it is,NBC,2020-07-01,2020,https://www.nbcnews.com/think/opinion/israel-s-annexing-west-bank-isn-t-disaster-peace-everyone-ncna1232615,starter
Teen testifies about ‘surreal’ experience tipping off FBI about his dad before Jan. 6 riot,NBC,2022-03-04,2022,https://www.nbcnews.com/politics/justice-department/teen-testifies-surreal-experience-tipping-fbi-dad-jan-6-riot-rcna18526,starter
Muslims navigate restrictions in the second pandemic Ramadan,NBC,2021-04-13,2021,https://www.nbcnews.com/news/asian-america/muslims-navigate-restrictions-second-pandemic-ramadan-rcna671,starter
The 8 best smart sprinkler controller systems this year,NBC,2020-06-02,2020,https://www.nbcnews.com/select/shopping/best-smart-lawn-sprinkler-controller-systems-ncna1222056,starter
A hit song wins a Latin Grammy. One of its songwriters is in a Cuban prison.,NBC,2021-11-19,2021,https://www.nbcnews.com/news/latino/song-wins-latin-grammy-one-songwriters-cuban-prison-rcna6150,starter
How the abortion vote in Kansas may determine the future right in the state,NBC,2022-08-02,2022,https://www.nbcnews.com/politics/2022-election/abortion-vote-kansas-may-determine-future-right-state-rcna40550,starter
Trump's election fight includes over 50 lawsuits. It's not going well.,NBC,2020-11-23,2020,https://www.nbcnews.com/politics/2020-election/trump-s-election-fight-includes-over-30-lawsuits-it-s-n1248289,starter
Keep your CDC vaccine card safe with these Covid vaccination card holders,NBC,2021-08-31,2021,https://www.nbcnews.com/select/shopping/vaccine-card-holders-covid-ncna1278122,starter
"After acquitting Trump, McConnell slams him for a 'disgraceful dereliction of duty'",NBC,2021-02-13,2021,https://www.nbcnews.com/politics/donald-trump/after-acquitting-trump-mcconnell-slams-him-disgraceful-dereliction-duty-n1257900,starter
"Capitol rioter Guy Reffitt gets longest Jan. 6 sentence, but no terrorism enhancement",NBC,2022-08-01,2022,https://www.nbcnews.com/politics/justice-department/capitol-rioter-guy-reffitt-gets-longest-jan-6-sentence-no-terrorism-en-rcna40664,starter
"How to sanitize your phone and other tech, according to doctors",NBC,2020-01-22,2020,https://www.nbcnews.com/select/shopping/best-uv-c-ultraviolet-light-sanitizers-ncna1119301,starter
Elected official from Connecticut admits he entered Capitol during Jan. 6 attack,NBC,2022-10-29,2022,https://www.nbcnews.com/politics/politics-news/elected-official-connecticut-admits-entered-capitol-jan-6-attack-rcna54579,starter
"Once feared, illicit fentanyl is now a drug of choice for many opioid users",NBC,2022-08-07,2022,https://www.nbcnews.com/health/health-news/feared-illicit-fentanyl-now-drug-choice-many-opioids-users-rcna40418,starter
Hamas wins Palestinian hearts as Gaza conflict threatens broader shift,NBC,2021-06-28,2021,https://www.nbcnews.com/news/world/hamas-wins-palestinian-hearts-gaza-conflict-threatens-broader-shift-n1272330,starter
8 best comfortable work-from-home pants for men,NBC,2021-05-04,2021,https://www.nbcnews.com/select/shopping/best-work-home-pants-men-ncna1266296,starter
"President Joe Biden signs major climate, health care and tax bill into law",NBC,2022-08-16,2022,https://www.nbcnews.com/politics/joe-biden/biden-sign-major-climate-health-care-spending-bill-rcna43269,starter
"Inside Egypt's 3,000-year-old 'lost golden city'",NBC,2021-04-10,2021,https://www.nbcnews.com/news/world/inside-egypt-s-3-000-year-old-lost-golden-city-n1263585,starter
Why Jerusalem's ancient past is once again the battleground for its future,NBC,2020-01-11,2020,https://www.nbcnews.com/news/world/why-jerusalem-s-ancient-past-once-again-battleground-its-future-n1112861,starter
"19 best pet products for dogs and cats, according to pet owners",NBC,2022-08-31,2022,https://www.nbcnews.com/select/shopping/best-pet-products-reviews-ncna1298522,starter
"Schiff's powerful closing speech: 'Is there one among you who will say, Enough!'?",NBC,2020-02-03,2020,https://www.nbcnews.com/politics/trump-impeachment-inquiry/closing-argument-democrats-say-not-removing-trump-would-render-him-n1128766,starter
FCC looks to fine conservative activists $5 million for false mail voting robocalls,NBC,2021-08-24,2021,https://www.nbcnews.com/politics/elections/fcc-looks-fine-conservative-activists-5-million-false-mail-voting-n1277569,starter
"As Israel debates West Bank annexation, here's what two former peace envoys think",NBC,2020-06-19,2020,https://www.nbcnews.com/news/world/israel-debates-west-bank-annexation-here-s-what-two-former-n1231302,starter
Israel's Netanyahu makes comeback as Israeli PM Lapid concedes defeat,NBC,2022-11-03,2022,https://www.nbcnews.com/news/world/israel-netanyahu-bibi-makes-comeback-israeli-pm-lapid-concedes-defeat-rcna55331,starter
"McConnell calls out 'diminished' Trump, vows not to bow to his candidates in 2024",NBC,2022-12-23,2022,https://www.nbcnews.com/politics/congress/mcconnell-calls-diminished-trump-vows-not-bow-candidates-2024-rcna62870,starter
"Capitol Police Officer Brian Sicknick died of natural causes after riot, medical examiner says",NBC,2021-04-19,2021,https://www.nbcnews.com/politics/politics-news/capitol-police-officer-brian-sicknick-died-natural-causes-after-riot-n1264562,starter
"How to Get Rid of Chapped Lips, According to Dermatologists",NBC,2020-02-20,2020,https://www.nbcnews.com/select/shopping/best-chapped-lips-treatments-balms-ncna1138176,starter
Ex-NYPD officer who assaulted D.C. officer on Jan. 6 gets record 10-year sentence,NBC,2022-09-01,2022,https://www.nbcnews.com/politics/justice-department/ex-nypd-cop-assaulted-dc-officer-jan-6-gets-record-setting-sentence-rcna45338,starter
Zelenskyy's rise: From 'Dancing with the Stars' and 'Paddington 2' to facing down Putin,NBC,2022-05-12,2022,https://www.nbcnews.com/news/world/volodymyr-zelenskyy-become-global-phenomenon-rcna24355,starter
Why the Midea U is my favorite air conditioner yet,NBC,2022-05-13,2022,https://www.nbcnews.com/select/shopping/midea-u-air-conditioner-ncna1295404,starter
"'She was a big kid': Son of Hyun Jung Grant, killed in Atlanta shootings, recalls last moment they spent together",NBC,2021-03-19,2021,https://www.nbcnews.com/news/us-news/she-was-big-kid-son-hyun-jung-grant-killed-atlanta-n1261579,starter
The 2022 elections see the abortion script flipped in favor of Democrats,NBC,2022-09-28,2022,https://www.nbcnews.com/think/opinion/2022-elections-see-abortion-script-flipped-favor-democrats-rcna49807,starter
"Draft opinion indicates Supreme Court will overturn Roe v. Wade, Politico reports in extraordinary leak",NBC,2022-05-03,2022,https://www.nbcnews.com/politics/supreme-court/draft-supreme-court-opinion-indicates-roe-v-wade-will-overturned-polit-rcna27026,starter
Capitol Police Officer Eugene Goodman offers new Jan. 6 details at trial of QAnon believer,NBC,2022-09-21,2022,https://www.nbcnews.com/politics/justice-department/capitol-police-officer-eugene-goodman-offers-new-jan-6-details-trial-q-rcna48577,starter
